rank,name,season,POS,GP,MIN,PTS,FGM,FGA,FG%,3_PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
422,Noel FelixSEA,2005-2006,F,12,6.8,1.5,0.5,2.1,24,0.1,0.3,33.3,0.4,0.7,62.5,1.1,0.2,0.2,0.3,0.7,0,0,-1.12
423,Michael BradleyPHI,2005-2006,PF,46,8,1.5,0.7,1.7,40.5,0,0.1,20,0,0.1,66.7,2.3,0.4,0.1,0.2,0.4,0,0,8.39
424,Calvin BoothWSH,2005-2006,C,33,7.6,1.4,0.6,1.4,42.6,0,0.1,50,0.2,0.3,55.6,1.6,0.4,0.3,0.3,0.2,0,0,8.88
425,Michael RuffinWSH,2005-2006,PF,76,13.3,1.4,0.4,1,44.2,0,0,0,0.5,1,50,3.6,0.4,0.4,0.4,0.5,0,0,8.08
426,Ira NewbleCLE,2005-2006,SF,36,9.8,1.3,0.5,1.6,29.8,0.1,0.4,23.1,0.3,0.4,68.8,1.6,0.3,0.1,0.3,0.3,0,0,3.93
426,Sharrod FordPHX,2005-2006,PF,3,4.3,1.3,0.7,1,66.7,0,0,0,0,0,0,1,0,0,0.3,0.7,0,0,0.61
428,Ryan BowenHOU,2005-2006,SF,68,9.6,1.3,0.5,1.8,29.8,0,0.3,13.6,0.2,0.2,78.6,1.3,0.4,0.3,0.1,0.2,0,0,3.97
429,James ThomasCHI/PHI,2005-2006,SF,22,6.8,1.3,0.5,0.9,52.6,0,0,0,0.4,0.6,57.1,1.8,0,0,0.1,0.3,0,0,5.34
430,Von WaferLAL,2005-2006,SG,16,4.6,1.3,0.4,2.4,15.8,0.1,1.1,11.8,0.4,0.5,75,0.5,0.3,0.2,0,0.1,0,0,-1.54
431,Mark MadsenMIN,2005-2006,PF,62,10.9,1.2,0.4,1.1,40.9,0,0.1,0,0.3,0.8,42.6,2.3,0.2,0.4,0.3,0.4,0,0,5.26
432,Jermaine JacksonMIL,2005-2006,PG,30,6.7,1.2,0.4,0.9,42.3,0,0.1,25,0.4,0.5,85.7,0.9,0.8,0.1,0,0.4,0,0,8.03
433,Yaroslav KorolevLAC,2005-2006,SF,24,5.3,1.1,0.4,1.3,30,0.1,0.3,28.6,0.3,0.4,70,0.5,0.4,0.1,0,0.3,0,0,4.83
434,Eddie GillIND,2005-2006,PG,41,3,1.1,0.2,1.1,22.2,0.2,0.6,30.4,0.4,0.6,78.3,0.4,0.3,0.3,0,0.2,0,0,9.18
435,Reece GainesMIL,2005-2006,PG,12,4.5,1.1,0.5,1,50,0,0.2,0,0.1,0.3,25,0,0.3,0.1,0,0.1,0,0,7.01
436,Slava MedvedenkoLAL,2005-2006,PF,2,3,1,0.5,1,50,0,0,0,0,0,0,0,0.5,0,0,0,0,0,9.48
436,Alvin WilliamsTOR,2005-2006,PG,1,10,1,0,3,0,0,2,0,1,2,50,3,0,0,0,0,0,0,-4.73
436,Josh DavisMIL/HOU/PHX,2005-2006,SF,6,2.8,1,0.3,1.2,28.6,0,0.3,0,0.3,0.5,66.7,0.7,0.2,0.3,0,0.2,0,0,11.87
436,Matt WalshMIA,2005-2006,SF,2,1.5,1,0.5,0.5,100,0,0,0,0,1,0,0,0,0,0,0.5,0,0,-2.33
436,Dwayne Jones IIBOS/MIN,2005-2006,PF,14,6.2,1,0.3,0.7,40,0,0,0,0.4,0.9,46.2,2.2,0.1,0.1,0.2,0.2,0,0,8.89
441,John ThomasATL/NJ/MEM,2005-2006,C,16,7.9,0.9,0.4,0.9,40,0,0,0,0.2,0.3,75,1.3,0.1,0.2,0.1,0.5,0,0,3.34
442,Dale DavisDET,2005-2006,PF,28,6.4,0.9,0.3,0.9,37.5,0,0,0,0.3,0.5,53.3,1.9,0.2,0,0.3,0.1,0,0,9.84
442,Julius HodgeDEN,2005-2006,SG,14,2.4,0.9,0.4,0.9,38.5,0,0,0,0.2,0.6,37.5,0.5,0.4,0.1,0,0.6,0,0,3.98
444,Devin GreenLAL,2005-2006,SG,27,5,0.9,0.2,1,21.4,0,0.1,0,0.5,0.8,61.9,0.9,0.3,0.1,0,0.2,0,0,4.61
445,Aaron MilesGS,2005-2006,PG,19,6.2,0.8,0.3,0.9,33.3,0,0,0,0.2,0.2,100,0.7,1.3,0.2,0.1,0.6,0,0,5.96
446,Ervin JohnsonMIL,2005-2006,C,18,4.5,0.8,0.4,0.9,41.2,0,0,0,0.1,0.1,50,1.3,0.1,0.1,0.1,0.3,0,0,3.12
446,Jamal SampsonSAC,2005-2006,C,12,3.3,0.8,0.4,0.6,71.4,0,0,0,0,0.2,0,1.5,0.4,0,0.3,0,0,0,24.49
448,Anthony GoldwireLAC,2005-2006,PG,3,7.3,0.7,0.3,2.3,14.3,0,0.7,0,0,0,0,0.3,0.7,0,0,0.3,0,0,-5.48
448,Maciej LampeNO/HOU,2005-2006,PF,6,4.7,0.7,0.3,1.8,18.2,0,0,0,0,0.3,0,1.5,0.3,0,0,0.5,0,0,-4.4
450,Aaron McKieLAL,2005-2006,SG,14,8.6,0.5,0.2,0.9,25,0,0.1,0,0.1,0.1,50,1.4,0.8,0.4,0,0.1,0,0,6.14
450,Randy HolcombCHI,2005-2006,SF,4,2.8,0.5,0.3,0.3,100,0,0,0,0,0,0,0.3,0,0,0,0,0,0,8.23
452,Samaki WalkerIND,2005-2006,PF,7,3.1,0.3,0,0.3,0,0,0,0,0.3,0.3,100,0.4,0,0,0.1,0.3,0,0,-5.96
